Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:83300200


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
83300200;2;01/12/2001;;1;1;"330,6492";"50,8764";"131,5916";1;31;1;1;1;;0;"330,6492";"254,3382";"160,6827";"110,0112";"112,5875";"286,2012";"273,9925";"171,238";"116,9178";"114,3141";"104,065";"94,9099";"100,7088";"145,6691";"164,4994";"225,6367";"131,0741";"118,6626";"91,6395";"75,7803";"80,4497";"87,5968";"162,5879";"117,7893";"83,6053";"76,5532";"68,1739";"60,7966";"55,0677";"52,2632";"50,8764";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/11/2001;;1;1;"287,3184";"45,4347";"88,6641";12;27;2;2;2;;0;"60,0719";"54,3628";"52,2632";"49,5";"48,1342";"55,7752";"55,7752";"95,7324";"78,1053";"63,7193";"241,4642";"287,3184";"193,8974";"107,4516";"78,8847";"77,3282";"86,7944";"77,3282";"62,9851";"55,0677";"50,1869";"52,9605";"66,6798";"56,4851";"50,1869";"49,5";"45,4347";"56,4851";"141,9804";"208,0656";;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/10/2001;;1;1;"1021,633";"66,6798";"334,477";2;31;2;2;2;"0,0";0;"904,3334";"1021,633";"919,1427";"852,2114";"796,1465";"705,3952";"642,6697";"629,3177";"635,0237";"538,0785";"419,6582";"300,8184";"197,917";"156,8911";"135,5889";"123,9397";"121,2932";"116,9178";"104,9088";"128,3857";"126,6021";"108,3029";"98,2119";"87,5968";"80,4497";"72,711";"69,6773";"70,4323";"69,6773";"68,1739";"66,6798";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83300200;2;01/09/2001;;1;1;"422,6522";"64,6379";"156,1242";11;3;1;1;1;"0,0";0;"93,9839";"77,0709";"64,6379";"80,4461";"155,2946";"165,1423";"134,3535";"115,3303";"107,4786";"186,4683";"422,6522";"380,4578";"238,3417";"182,34";"159,2094";"136,2152";"108,3418";"97,3008";"89,8485";"83,845";"78,7555";"77,0709";"136,2152";"169,1376";"136,2152";"112,6926";"104,0485";"118,8788";"309,9745";"361,9793";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/08/2001;;1;1;"137,1492";"51,0191";"76,5096";30;19;1;1;1;"0,0";0;"117,1001";"107,4786";"98,9736";"92,3399";"87,2672";"82,1426";"77,9124";"75,3924";"72,0542";"68,7415";"67,095";"65,4552";"62,1963";"60,5773";"58,9655";"55,764";"54,1746";"52,5929";"51,0191";"53,3828";"60,5773";"71,2236";"63,8223";"54,9684";"51,0191";"52,5929";"62,1963";"118,8788";"113,5696";"137,1492";"125,1742";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/07/2001;;1;1;"302,6324";"63,0084";"133,3313";27;18;2;2;2;"0,0";0;"164,1485";"134,3535";"122,4629";"113,5696";"106,6176";"101,5005";"95,6376";"89,8485";"87,2672";"82,1426";"80,4461";"88,1262";"84,6984";"77,0709";"71,2236";"68,7415";"65,4552";"63,0084";"183,3692";"216,214";"269,2939";"230,5154";"176,2055";"107,4786";"102,3475";"130,6558";"302,6324";"246,2546";"193,7667";"147,563";"130,6558";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1
83300200;2;01/06/2001;;1;1;"465,132";"69,5672";"155,3921";26;16;1;1;1;"0,0";0;"206,4934";"159,2094";"137,1492";"123,3645";"112,6926";"104,9026";"103,1969";"98,9736";"98,136";"87,2672";"83,845";"78,7555";"75,3924";"73,7201";"70,3946";"69,5672";"157,2479";"119,7715";"93,9839";"116,2141";"126,9927";"97,3008";"84,6984";"78,7555";"160,1932";"465,132";"453,6476";"432,4206";"352,8764";"239,4669";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/05/2001;;1;1;"587,6677";"77,0709";"217,2419";4;2;1;1;1;"0,0";0;"82,1426";"77,0709";"82,9931";"587,6677";"525,7474";"488,4386";"399,2969";"363,2872";"278,6626";"173,1646";"143,7468";"128,8199";"110,0753";"100,6558";"93,1607";"100,6558";"135,2833";"129,7368";"104,0485";"92,3399";"87,2672";"234,9769";"318,6278";"243,985";"167,136";"136,2152";"123,3645";"313,6716";"341,3074";"306,2948";"264,6571";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/04/2001;;1;1;"322,365";"66,2743";"129,8558";2;20;1;1;1;"0,0";0;"212,9572";"322,365";"230,5154";"135,2833";"107,4786";"67,095";"90,7056";"96,468";"232,7426";"207,5661";"145,6507";"121,5636";"101,5005";"90,7056";"85,5532";"80,4461";"77,0709";"73,7201";"69,5672";"66,2743";"78,7555";"104,0485";"122,4629";"117,9883";"230,5154";"193,7667";"139,0237";"112,6926";"95,6376";"85,5532";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/03/2001;;1;1;"257,7072";"77,0709";"134,7589";18;15;1;1;1;"0,0";0;"146,6058";"128,8199";"109,2074";"98,136";"118,8788";"119,7715";"123,3645";"141,8512";"135,2833";"183,3692";"164,1485";"110,9454";"90,7056";"83,845";"77,0709";"93,9839";"186,4683";"257,7072";"257,7072";"171,1471";"117,1001";"105,7589";"127,9052";"134,3535";"212,9572";"151,4123";"123,3645";"100,6558";"117,1001";"102,3475";"85,5532";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/02/2001;;1;1;"536,387";"142,798";"290,7724";20;28;2;2;2;"0,0";0;"255,4029";"178,2425";"165,1423";"241,7224";"336,2145";"358,0669";"351,5835";"322,365";"289,3525";"269,2939";"284,5819";"263,4983";"257,7072";"241,7224";"216,214";"183,3692";"143,7468";"147,563";"363,2872";"536,387";"506,2118";"468,0207";"446,5274";"400,6562";"305,0721";"264,6571";"202,2212";"142,798";;;;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83300200;2;01/01/2001;;1;1;"307,5194";"100,6558";"185,5586";17;5;2;2;2;"0,0";0;"302,6324";"265,8133";"174,1763";"123,3645";"100,6558";"137,1492";"206,4934";"215,1266";"216,214";"177,223";"178,2425";"230,5154";"204,3536";"158,2277";"129,7368";"203,2865";"307,5194";"284,5819";"195,869";"195,869";"192,7183";"187,5052";"184,4003";"161,179";"147,563";"145,6507";"124,2683";"109,2074";"122,4629";"156,2702";"214,041";2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/12/2000;;1;1;"600,3758";"40,9935";"161,55";31;13;2;2;2;"0,0";0;"137,1492";"159,2094";"133,4259";"143,7468";"134,3535";"112,6926";"91,5215";"69,5672";"59,7705";"47,8958";"44,806";"41,7515";"40,9935";"52,5929";"125,1742";"340,0313";"291,7496";"229,4045";"153,3493";"92,3399";"72,8863";"79,6";"77,0709";"87,2672";"193,7667";"250,8148";"206,4934";"169,1376";"397,9393";"371,1733";"600,3758";2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
83300200;2;01/11/2000;;1;1;"161,179";"63,8223";"96,3209";22;20;2;2;2;"0,0";0;"121,5636";"104,0485";"98,9736";"95,6376";"88,9867";"85,5532";"82,1426";"78,7555";"75,3924";"77,0709";"85,5532";"77,0709";"124,2683";"138,0854";"127,9052";"98,9736";"78,7555";"72,0542";"69,5672";"63,8223";"152,3798";"161,179";"109,2074";"86,4095";"115,3303";"120,6664";"90,7056";"73,7201";"65,4552";"70,3946";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;
83300200;2;01/10/2000;;1;1;"578,207";"92,3399";"277,3142";15;9;1;1;1;"0,0";0;"147,563";"181,3127";"208,6406";"175,1899";"169,1376";"149,4835";"114,4488";"103,1969";"92,3399";"147,563";"241,7224";"203,2865";"512,1917";"573,4994";"578,207";"527,2622";"542,5043";"513,691";"482,5699";"482,5699";"442,2767";"332,4146";"242,8528";"181,3127";"160,1932";"141,8512";"197,9789";"270,4581";"195,869";"157,2479";"127,9052";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/09/2000;;1;1;"613,1907";"37,2392";"286,9511";15;9;1;1;1;"0,0";0;"51,0191";"47,8958";"48,6735";"49,4533";"48,6735";"46,3466";"41,7515";"38,7337";"37,2392";"37,2392";"62,1963";"230,5154";"324,866";"414,3495";"613,1907";"592,4207";"568,807";"522,723";"582,9298";"570,3694";"579,7796";"509,1983";"388,4878";"385,8038";"512,1917";"447,9479";"323,6145";"216,214";"172,1549";"143,7468";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/08/2000;;1;1;"139,9641";"37,2392";"62,6562";19;13;1;1;1;"0,0";0;"51,805";"51,0191";"52,5929";"58,1624";"53,3828";"46,3466";"44,039";"41,7515";"40,9935";"40,2379";"40,2379";"38,7337";"37,2392";"37,9852";"44,039";"88,1262";"97,3008";"135,2833";"139,9641";"93,9839";"71,2236";"63,8223";"58,9655";"53,3828";"49,4533";"48,6735";"74,5555";"92,3399";"77,9124";"63,8223";"54,9684";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/07/2000;;1;1;"373,8168";"42,5117";"98,2266";11;9;1;1;1;"0,0";0;"101,5005";"73,7201";"65,4552";"65,4552";"54,9684";"49,4533";"46,3466";"44,039";"42,5117";"139,0237";"373,8168";"354,1713";"218,3943";"141,8512";"110,9454";"98,9736";"85,5532";"75,3924";"68,7415";"63,0084";"58,1624";"55,764";"123,3645";"112,6926";"80,4461";"67,9174";"61,3859";"55,764";"53,3828";"51,805";"51,0191";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/06/2000;;1;1;"139,9641";"21,5258";"46,182";28;12;1;1;1;"0,0";0;"24,2727";"22,8924";"22,8924";"22,8924";"22,8924";"23,5809";"24,2727";"24,2727";"24,2727";"22,8924";"22,8924";"21,5258";"21,5258";"21,5258";"24,2727";"22,8924";"24,2727";"39,4846";"108,3418";"117,1001";"80,4461";"55,764";"42,5117";"36,4957";"33,547";"38,7337";"138,0854";"139,9641";"85,5532";"75,3924";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/05/2000;;1;1;"101,5005";"24,2727";"39,0543";6;30;1;1;1;"0,0";0;"35,7547";"32,8164";"33,547";"40,9935";"69,5672";"101,5005";"78,7555";"54,1746";"44,806";"40,2379";"37,9852";"36,4957";"35,0162";"33,547";"30,641";"30,641";"32,0885";"32,8164";"32,0885";"40,9935";"37,9852";"32,8164";"29,2048";"29,2048";"27,7803";"32,0885";"37,2392";"34,2803";"27,0725";"24,2727";"24,2727";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/04/2000;;1;1;"170,1414";"31,3634";"55,7483";19;11;2;2;2;"0,0";0;"54,9684";"45,5752";"43,2743";"40,9935";"38,7337";"37,2392";"36,4957";"35,0162";"34,2803";"32,8164";"31,3634";"32,0885";"108,3418";"67,9174";"44,806";"37,9852";"37,2392";"125,1742";"170,1414";"133,4259";"83,845";"64,6379";"54,9684";"47,1201";"44,039";"40,9935";"38,7337";"36,4957";"35,7547";"37,9852";;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;
83300200;2;01/03/2000;;1;1;"322,365";"48,6735";"109,5363";7;31;2;2;2;"0,0";0;"117,1001";"212,9572";"217,3032";"188,544";"153,3493";"224,9788";"322,365";"217,3032";"142,798";"110,0753";"93,9839";"82,9931";"92,3399";"96,468";"79,6";"69,5672";"70,3946";"83,845";"85,5532";"66,2743";"56,5616";"51,805";"52,5929";"51,0191";"73,7201";"65,4552";"54,1746";"73,7201";"77,9124";"62,1963";"48,6735";2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2
83300200;2;01/02/2000;;1;1;"323,6145";"68,7415";"136,1577";16;12;1;1;1;"0,0";0;"98,136";"196,923";"211,8753";"250,8148";"247,3921";"146,6058";"104,0485";"87,2672";"76,2309";"72,8863";"76,2309";"68,7415";"86,4095";"74,5555";"165,1423";"323,6145";"285,7716";"233,8589";"174,1763";"112,6926";"91,5215";"82,1426";"109,2074";"134,3535";"85,5532";"112,6926";"79,6";"73,7201";"86,4095";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83300200;2;01/01/2000;;1;1;"436,6339";"29,2048";"124,733";15;6;2;2;2;"0,0";0;"30,641";"53,3828";"49,4533";"32,0885";"30,641";"29,2048";"36,4957";"53,3828";"80,4461";"59,7705";"99,8135";"171,1471";"98,136";"88,9867";"436,6339";"334,9459";"337,4849";"257,7072";"246,2546";"172,1549";"126,0824";"98,9736";"80,4461";"150,4469";"200,0963";"140,9066";"102,3475";"79,6";"66,2743";"59,7705";"63,0084";2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2
83300200;2;01/12/1999;;1;1;"100,6558";"20,8478";"47,2282";10;30;2;2;2;"0,0";0;"34,2803";"32,8164";"35,0162";"62,1963";"59,7705";"63,8223";"67,9174";"67,095";"83,845";"100,6558";"75,3924";"62,1963";"58,1624";"71,2236";"76,2309";"58,9655";"46,3466";"39,4846";"36,4957";"33,547";"33,547";"34,2803";"34,2803";"29,9215";"26,3678";"23,5809";"23,5809";"27,7803";"23,5809";"20,8478";"20,8478";1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/11/1999;;1;1;"192,7183";"39,4846";"75,8066";6;30;2;2;2;"0,0";0;"68,7415";"72,0542";"70,3946";"65,4552";"117,9883";"192,7183";"92,3399";"70,3946";"73,7201";"61,3859";"54,1746";"51,805";"54,1746";"152,3798";"141,8512";"98,9736";"77,0709";"64,6379";"55,764";"52,5929";"64,6379";"58,9655";"56,5616";"77,9124";"67,095";"62,1963";"59,7705";"53,3828";"45,5752";"39,4846";;1;2;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;2;2;1;1;1;2;1;
83300200;2;01/10/1999;;1;1;"544,0379";"58,1624";"189,6395";3;1;1;1;1;"0,0";0;"58,1624";"326,1193";"544,0379";"457,941";"246,2546";"149,4835";"126,0824";"373,8168";"463,6903";"349,0032";"266,9715";"179,264";"135,2833";"117,1001";"106,6176";"143,7468";"278,6626";"257,7072";"192,7183";"143,7468";"118,8788";"104,9026";"104,9026";"93,9839";"84,6984";"81,2936";"82,1426";"77,9124";"75,3924";"69,5672";"68,7415";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/09/1999;;1;1;"162,1668";"32,0885";"64,2605";10;5;2;2;2;"0,0";0;"43,2743";"40,2379";"36,4957";"34,2803";"32,0885";"34,2803";"37,2392";"36,4957";"76,2309";"162,1668";"124,2683";"84,6984";"74,5555";"75,3924";"130,6558";"140,9066";"100,6558";"77,9124";"67,9174";"59,7705";"54,9684";"51,0191";"47,8958";"43,2743";"40,2379";"38,7337";"37,9852";"37,9852";"44,806";"61,3859";;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;
83300200;2;01/08/1999;;1;1;"87,2672";"35,0162";"53,2688";29;27;2;2;2;"0,0";0;"77,0709";"70,3946";"67,095";"63,8223";"61,3859";"58,9655";"58,1624";"54,9684";"52,5929";"50,2352";"48,6735";"47,1201";"46,3466";"75,3924";"68,7415";"52,5929";"46,3466";"46,3466";"46,3466";"45,5752";"43,2743";"40,9935";"40,2379";"39,4846";"37,9852";"36,4957";"35,0162";"46,3466";"87,2672";"58,1624";"47,8958";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1
83300200;2;01/07/1999;;1;1;"724,6483";"37,9852";"236,256";4;1;2;2;2;"0,0";0;"37,9852";"87,2672";"647,3349";"724,6483";"629,359";"587,6677";"597,1887";"548,649";"426,8279";"324,866";"288,1569";"261,1767";"232,7426";"171,1471";"115,3303";"98,9736";"92,3399";"88,1262";"98,136";"113,5696";"152,3798";"126,0824";"103,1969";"93,9839";"86,4095";"81,2936";"82,1426";"154,3209";"99,8135";"87,2672";"85,5532";1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;2;1;1
83300200;2;01/06/1999;;1;1;"278,6626";"27,7803";"66,433";11;6;2;2;2;"0,0";0;"44,039";"34,2803";"32,0885";"30,641";"29,2048";"27,7803";"27,7803";"27,7803";"28,4911";"159,2094";"278,6626";"130,6558";"82,1426";"69,5672";"58,1624";"53,3828";"50,2352";"49,4533";"77,0709";"77,9124";"82,1426";"101,5005";"82,1426";"67,095";"58,1624";"53,3828";"47,1201";"46,3466";"44,806";"41,7515";;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;
83300200;2;01/05/1999;;1;1;"73,7201";"24,2727";"37,3952";30;15;1;1;1;"0,0";0;"42,5117";"40,9935";"38,7337";"37,2392";"35,7547";"40,9935";"58,9655";"43,2743";"36,4957";"34,2803";"33,547";"36,4957";"37,9852";"30,641";"24,2727";"37,2392";"30,641";"30,641";"31,3634";"30,641";"28,4911";"27,0725";"25,6662";"25,6662";"25,6662";"29,9215";"46,3466";"41,7515";"43,2743";"73,7201";"58,9655";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/04/1999;;1;1;"205,4226";"44,039";"85,6264";17;30;2;2;2;"0,0";0;"77,0709";"100,6558";"105,7589";"83,845";"66,2743";"58,9655";"72,0542";"109,2074";"83,845";"67,9174";"59,7705";"83,845";"118,8788";"126,9927";"110,0753";"155,2946";"205,4226";"139,9641";"102,3475";"85,5532";"75,3924";"67,9174";"63,0084";"57,3611";"53,3828";"51,805";"49,4533";"46,3466";"46,3466";"44,039";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83300200;2;01/03/1999;;1;1;"230,5154";"40,9935";"76,5528";1;20;2;2;2;"0,0";0;"230,5154";"165,1423";"120,6664";"122,4629";"99,8135";"86,4095";"77,0709";"72,8863";"65,4552";"64,6379";"93,9839";"73,7201";"60,5773";"51,805";"48,6735";"48,6735";"45,5752";"44,039";"41,7515";"40,9935";"40,9935";"105,7589";"95,6376";"65,4552";"51,0191";"45,5752";"52,5929";"63,8223";"77,0709";"62,1963";"58,1624";2;2;1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1
83300200;2;01/02/1999;;1;1;"296,567";"50,2352";"135,937";26;7;2;2;2;"0,0";0;"80,4461";"69,5672";"67,9174";"59,7705";"51,805";"54,9684";"50,2352";"96,468";"147,563";"242,8528";"202,2212";"135,2833";"96,468";"114,4488";"92,3399";"77,0709";"189,5847";"139,9641";"132,5004";"130,6558";"104,0485";"141,8512";"151,4123";"143,7468";"181,3127";"296,567";"265,8133";"289,3525";;;;2;1;1;1;1;2;1;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;;;
83300200;2;01/01/1999;;1;1;"220,5819";"32,8164";"82,701";23;1;1;1;1;"0,0";0;"32,8164";"37,2392";"44,806";"44,039";"45,5752";"79,6";"61,3859";"46,3466";"46,3466";"44,039";"40,2379";"36,4957";"36,4957";"37,9852";"41,7515";"46,3466";"47,1201";"55,764";"58,9655";"76,2309";"88,9867";"175,1899";"220,5819";"173,1646";"139,9641";"102,3475";"134,3535";"127,9052";"170,1414";"155,2946";"116,2141";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/12/1998;;1;1;"297,7762";"34,2803";"93,7327";12;30;2;2;2;"0,0";0;"77,0709";"67,9174";"62,1963";"122,4629";"186,4683";"151,4123";"87,2672";"64,6379";"65,4552";"93,1607";"136,2152";"297,7762";"219,4872";"131,577";"146,6058";"131,577";"118,8788";"100,6558";"77,9124";"66,2743";"60,5773";"58,9655";"55,764";"50,2352";"46,3466";"43,2743";"41,7515";"38,7337";"36,4957";"34,2803";"34,2803";1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/11/1998;;1;1;"190,6274";"65,4552";"106,6309";1;29;2;2;2;"0,0";0;"190,6274";"170,1414";"155,2946";"145,6507";"137,1492";"126,0824";"117,1001";"111,8179";"109,2074";"104,9026";"170,1414";"136,2152";"123,3645";"110,9454";"104,0485";"97,3008";"93,1607";"91,5215";"82,1426";"83,845";"78,7555";"77,9124";"77,9124";"74,5555";"72,0542";"75,3924";"71,2236";"67,095";"65,4552";"77,9124";;1;2;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;
83300200;2;01/10/1998;;1;1;"516,6948";"133,4259";"260,6105";27;23;1;1;1;"0,0";0;"306,2948";"272,7924";"262,3366";"300,2004";"340,0313";"346,4304";"389,8325";"354,1713";"329,8908";"289,3525";"248,5313";"228,2954";"203,2865";"196,923";"179,264";"171,1471";"219,4872";"236,0968";"201,1578";"176,2055";"155,2946";"143,7468";"133,4259";"191,6719";"181,3127";"368,5372";"516,6948";"428,2234";"294,1544";"214,041";"200,0963";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83300200;2;01/09/1998;;1;1;"665,5098";"135,2189";"386,9064";20;3;2;2;2;;0;"150,3753";"143,6784";"135,2189";"139,8975";"393,8777";"406,1117";"338,7572";"637,5051";"586,0867";"492,8584";"347,7159";"254,1323";"465,132";"447,9479";"406,1117";"360,6733";"312,4373";"263,3729";"338,7572";"665,5098";"635,8726";"551,7316";"472,367";"373,8168";"326,1193";"275,0773";"381,7916";"501,745";"452,22";"350,2924";;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;
83300200;2;01/08/1998;;1;1;"644,0518";"141,8512";"329,8115";22;1;2;2;2;"0,0";0;"141,8512";"237,2184";"254,2533";"197,9789";"200,0963";"200,0963";"186,4683";"165,1423";"152,3798";"181,3127";"200,0963";"191,6719";"257,7072";"521,2133";"630,9849";"571,9336";"479,646";"446,5274";"414,3495";"360,6733";"414,3495";"644,0518";"606,7699";"547,1103";"465,132";"393,8777";"333,6793";"277,4846";"207,5661";"182,34";"160,1932";1;1;2;1;1;1;2;2;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2
83300200;2;01/07/1998;;1;1;"417,1098";"92,3399";"172,7316";24;7;2;2;2;"0,0";0;"99,8135";"117,9883";"111,8179";"104,0485";"101,5005";"95,6376";"92,3399";"151,4123";"341,3074";"309,9745";"218,3943";"181,3127";"150,4469";"136,2152";"127,9052";"118,8788";"112,6926";"107,4786";"110,9454";"104,9026";"139,9641";"200,0963";"255,4029";"417,1098";"289,3525";"255,4029";"201,1578";"181,3127";"201,1578";"171,1471";"147,563";1;1;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2
83300200;2;01/06/1998;;1;1;"303,8512";"65,4552";"108,8786";24;17;2;2;2;"0,0";0;"89,8485";"85,5532";"83,845";"81,2936";"80,4461";"77,9124";"76,2309";"75,3924";"74,5555";"74,5555";"73,7201";"72,8863";"70,3946";"67,9174";"66,2743";"66,2743";"65,4552";"65,4552";"163,1567";"227,188";"134,3535";"100,6558";"116,2141";"303,8512";"251,9592";"165,1423";"130,6558";"116,2141";"105,7589";"103,1969";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;
83300200;2;01/05/1998;;1;1;"608,3726";"93,9839";"203,8137";1;29;2;2;2;"0,0";0;"608,3726";"525,7474";"462,2503";"410,2225";"333,6793";"276,3086";"230,5154";"150,4469";"131,577";"123,3645";"118,8788";"114,4488";"171,1471";"226,0825";"337,4849";"283,3941";"201,1578";"164,1485";"143,7468";"134,3535";"125,1742";"120,6664";"113,5696";"109,2074";"104,9026";"104,0485";"105,7589";"98,9736";"93,9839";"98,9736";"95,6376";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1
