Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2749041


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2749041;2;01/05/1998;1;"34,8";"83,4";14;5;1;1;0;"1936,5";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,2";"34,8";"18,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,5";"0,0";"0,0";"0,0";"1,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/05/1998;1;"34,8";"83,4";14;5;1;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,2";"34,8";"18,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,5";"0,0";"0,0";"0,0";"1,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/04/1998;1;;"198,2";;;0;2;0;"1936,5";2;"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"19,8";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"0,0";"0,0";"11,8";;"0,0";"0,0";"0,0";"0,0";"0,0";"32,2";"37,4";"0,0";"0,0";"11,0";"73,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/04/1998;1;"73,6";"193,7";28;8;1;1;0;;0;"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"19,8";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";"0,0";"0,0";"11,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"32,2";"37,4";"0,0";"0,0";"11,0";"73,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/03/1998;1;"60,2";"216,7";18;16;1;1;0;"1936,5";2;"7,5";"0,0";"0,0";"16,2";"0,0";"0,0";"0,0";"0,6";"0,8";"2,5";"0,0";"0,0";"1,8";"33,4";"0,0";"0,0";"0,0";"60,2";"8,4";"0,0";"0,0";"0,0";"9,2";"5,4";"5,1";"0,0";"0,0";"30,2";"11,8";"10,0";"13,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/03/1998;1;"60,2";"216,7";18;16;1;1;0;;0;"7,5";"0,0";"0,0";"16,2";"0,0";"0,0";"0,0";"0,6";"0,8";"2,5";"0,0";"0,0";"1,8";"33,4";"0,0";"0,0";"0,0";"60,2";"8,4";"0,0";"0,0";"0,0";"9,2";"5,4";"5,1";"0,0";"0,0";"30,2";"11,8";"10,0";"13,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/02/1998;1;"40,8";"293,7";17;19;1;1;0;"1936,5";2;"13,2";"2,6";"8,8";"29,6";"0,0";"11,4";"19,0";"0,0";"0,0";"6,2";"11,8";"0,0";"0,0";"0,0";"1,2";"0,0";"40,8";"0,0";"0,0";"10,6";"28,8";"38,4";"1,6";"5,0";"4,5";"27,2";"6,4";"26,6";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2749041;1;01/02/1998;1;"40,8";"293,7";17;19;1;1;0;;0;"13,2";"2,6";"8,8";"29,6";"0,0";"11,4";"19,0";"0,0";"0,0";"6,2";"11,8";"0,0";"0,0";"0,0";"1,2";"0,0";"40,8";"0,0";"0,0";"10,6";"28,8";"38,4";"1,6";"5,0";"4,5";"27,2";"6,4";"26,6";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2749041;2;01/01/1998;1;"44,4";"186,3";23;;1;1;0;"1936,5";2;"0,0";"3,1";"12,8";"0,0";"8,8";"0,0";"26,2";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";"6,4";"4,7";"0,0";"0,0";"0,0";"0,0";"0,0";"44,4";"3,2";;"35,8";"1,9";"0,0";"0,0";"0,0";"35,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1
2749041;1;01/01/1998;1;"44,4";"186,3";23;12;1;1;0;;0;"0,0";"3,1";"12,8";"0,0";"8,8";"0,0";"26,2";"0,0";"0,0";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";"6,4";"4,7";"0,0";"0,0";"0,0";"0,0";"0,0";"44,4";"3,2";"0,0";"35,8";"1,9";"0,0";"0,0";"0,0";"35,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/12/1997;1;"39,0";"162,1";26;11;1;1;0;"1905,2";1;"0,0";"0,0";"9,4";"0,0";"0,0";"0,0";"0,0";"18,4";"0,0";"0,0";"8,4";"0,0";"0,0";"23,4";"11,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,4";"39,0";"0,0";"16,4";"6,5";"8,2";"13,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/12/1997;1;"39,0";"162,1";26;11;1;1;0;"1905,2";1;"0,0";"0,0";"9,4";"0,0";"0,0";"0,0";"0,0";"18,4";"0,0";"0,0";"8,4";"0,0";"0,0";"23,4";"11,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,4";"39,0";"0,0";"16,4";"6,5";"8,2";"13,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/11/1997;1;"55,2";"255,7";27;17;1;1;0;"1905,2";1;"2,3";"0,0";"31,8";"8,6";"16,6";"19,4";"0,9";"32,8";"0,0";"22,8";"23,2";"5,3";"10,6";"0,0";"0,0";"0,0";"5,1";"6,2";"0,0";"4,2";"0,0";"6,1";"0,0";"0,0";"0,0";"4,6";"55,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/11/1997;1;"55,2";"255,7";27;17;1;1;0;"1905,2";1;"2,3";"0,0";"31,8";"8,6";"16,6";"19,4";"0,9";"32,8";"0,0";"22,8";"23,2";"5,3";"10,6";"0,0";"0,0";"0,0";"5,1";"6,2";"0,0";"4,2";"0,0";"6,1";"0,0";"0,0";"0,0";"4,6";"55,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/10/1997;1;"52,4";"262,0";10;;1;1;0;"1905,2";1;"8,6";"19,4";"0,0";"0,0";"0,0";"19,2";;"31,4";"6,8";"52,4";"21,4";"17,0";"9,0";"0,0";"1,2";"14,8";"3,3";"0,0";"0,0";"1,5";"3,2";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,2";"5,2";"26,8";1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/10/1997;1;"52,4";"262,0";10;18;1;1;0;"1905,2";1;"8,6";"19,4";"0,0";"0,0";"0,0";"19,2";"0,0";"31,4";"6,8";"52,4";"21,4";"17,0";"9,0";"0,0";"1,2";"14,8";"3,3";"0,0";"0,0";"1,5";"3,2";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,2";"5,2";"26,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/09/1997;1;"67,4";"133,0";14;7;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"67,4";"9,4";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"18,8";"0,0";"0,9";"0,0";"30,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/09/1997;1;"67,4";"133,0";14;7;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"67,4";"9,4";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"18,8";"0,0";"0,9";"0,0";"30,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/08/1997;1;"46,2";"150,4";21;;1;1;0;"1905,2";1;"0,0";"11,8";"30,8";"24,6";"0,0";"0,0";"29,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"46,2";;;"7,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;1;1;1
2749041;1;01/08/1997;1;"46,2";"150,4";21;6;1;1;0;"1905,2";1;"0,0";"11,8";"30,8";"24,6";"0,0";"0,0";"29,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"46,2";"0,0";"0,0";"7,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/07/1997;1;"38,6";"150,0";17;7;1;1;0;"1905,2";1;"0,0";"0,0";"32,8";"0,0";"0,0";"0,0";"0,0";"3,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,6";"14,8";"15,0";"29,2";"16,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/07/1997;1;"38,6";"150,0";17;7;1;1;0;"1905,2";1;"0,0";"0,0";"32,8";"0,0";"0,0";"0,0";"0,0";"3,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,6";"14,8";"15,0";"29,2";"16,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/06/1997;1;"36,8";"81,6";20;3;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"29,4";"0,0";"0,0";"0,0";"0,0";"0,0";"36,8";"0,0";"0,0";"0,0";"0,0";"0,0";"15,4";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/06/1997;1;"36,8";"81,6";20;3;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"29,4";"0,0";"0,0";"0,0";"0,0";"0,0";"36,8";"0,0";"0,0";"0,0";"0,0";"0,0";"15,4";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/05/1997;1;"40,8";"88,3";22;5;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"0,0";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,8";"40,8";"0,0";"0,0";"4,4";"0,0";"0,0";"28,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/05/1997;1;"40,8";"88,3";22;5;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"0,0";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,8";"40,8";"0,0";"0,0";"4,4";"0,0";"0,0";"28,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/04/1997;1;"21,6";"36,3";18;3;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"21,6";"0,0";"8,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/04/1997;1;"21,6";"36,3";18;3;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"21,6";"0,0";"8,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/03/1997;1;"53,4";"94,3";15;5;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"10,4";"13,6";"6,9";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";"53,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/03/1997;1;"53,4";"94,3";15;5;1;1;0;"1905,2";1;"0,0";"0,0";"0,0";"10,4";"13,6";"6,9";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";"53,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/02/1997;1;"56,4";"194,0";1;12;1;1;0;"1905,2";1;"56,4";"12,0";"0,0";"16,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"28,2";"1,8";"0,0";"0,0";"5,4";"0,0";"0,0";"5,0";"0,0";"5,4";"28,6";"15,4";"11,6";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2749041;1;01/02/1997;1;"56,4";"194,0";1;12;1;1;0;"1905,2";1;"56,4";"12,0";"0,0";"16,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"28,2";"1,8";"0,0";"0,0";"5,4";"0,0";"0,0";"5,0";"0,0";"5,4";"28,6";"15,4";"11,6";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2749041;2;01/01/1997;1;"82,7";"297,5";31;14;1;1;0;"1905,2";1;"0,0";"6,2";"0,0";"0,0";"13,6";"0,0";"0,0";"0,0";"0,0";"22,4";"6,8";"0,0";"11,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,8";"17,4";"10,2";"0,0";"21,8";"10,2";"35,0";"11,2";"0,0";"0,0";"28,2";"82,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/01/1997;1;"82,7";"297,5";31;14;1;1;0;"1905,2";1;"0,0";"6,2";"0,0";"0,0";"13,6";"0,0";"0,0";"0,0";"0,0";"22,4";"6,8";"0,0";"11,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,8";"17,4";"10,2";"0,0";"21,8";"10,2";"35,0";"11,2";"0,0";"0,0";"28,2";"82,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/12/1996;1;"51,2";"245,2";11;11;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"0,0";"7,6";"11,0";"39,6";"0,0";"0,0";"0,0";"51,2";"16,4";"11,2";"0,0";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"30,2";"20,4";"0,0";"0,0";"0,0";"0,0";"30,8";"13,6";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/12/1996;1;"51,2";"245,2";11;11;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"0,0";"7,6";"11,0";"39,6";"0,0";"0,0";"0,0";"51,2";"16,4";"11,2";"0,0";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"30,2";"20,4";"0,0";"0,0";"0,0";"0,0";"30,8";"13,6";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/11/1996;1;"31,2";"71,8";15;5;1;1;0;"1787,3";1;"0,0";"0,0";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,0";"0,0";"0,0";"0,0";"31,2";"23,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/11/1996;1;"31,2";"71,8";15;5;1;1;0;"1787,3";1;"0,0";"0,0";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,0";"0,0";"0,0";"0,0";"31,2";"23,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/10/1996;1;"32,2";"140,3";21;11;1;1;0;"1787,3";1;"0,0";"0,0";"21,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,4";"0,0";"8,2";"10,6";"0,0";"0,0";"0,0";"0,0";"11,2";"10,4";"32,2";"6,2";"3,9";"0,0";"11,2";"0,0";"0,0";"0,0";"0,0";"0,0";"3,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/10/1996;1;"32,2";"140,3";21;11;1;1;0;"1787,3";1;"0,0";"0,0";"21,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,4";"0,0";"8,2";"10,6";"0,0";"0,0";"0,0";"0,0";"11,2";"10,4";"32,2";"6,2";"3,9";"0,0";"11,2";"0,0";"0,0";"0,0";"0,0";"0,0";"3,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/09/1996;1;"34,4";"196,7";25;14;1;1;0;"1787,3";1;"28,0";"0,0";"0,8";"17,8";"0,0";"0,0";"0,0";"6,4";"29,8";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"9,4";"10,2";"0,0";"0,0";"0,0";"0,0";"0,0";"7,4";"0,0";"34,4";"3,8";"11,0";"30,4";"3,1";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/09/1996;1;"34,4";"196,7";25;14;1;1;0;"1787,3";1;"28,0";"0,0";"0,8";"17,8";"0,0";"0,0";"0,0";"6,4";"29,8";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"9,4";"10,2";"0,0";"0,0";"0,0";"0,0";"0,0";"7,4";"0,0";"34,4";"3,8";"11,0";"30,4";"3,1";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/08/1996;1;"51,6";"131,2";10;8;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,7";"0,0";"0,0";"51,6";"0,0";"0,0";"0,0";"29,8";"5,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"14,0";"0,0";"8,4";"15,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/08/1996;1;"51,6";"131,2";10;8;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,7";"0,0";"0,0";"51,6";"0,0";"0,0";"0,0";"29,8";"5,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"14,0";"0,0";"8,4";"15,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/07/1996;1;"33,4";"96,6";9;8;1;1;0;"1787,3";1;"0,0";"0,0";"2,1";"0,0";"0,0";"0,0";"6,1";"22,4";"33,4";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,4";"6,2";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/07/1996;1;"33,4";"96,6";9;8;1;1;0;"1787,3";1;"0,0";"0,0";"2,1";"0,0";"0,0";"0,0";"6,1";"22,4";"33,4";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,4";"6,2";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/06/1996;1;"38,6";"146,2";18;8;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,2";"38,6";"13,0";"5,6";"4,0";"0,0";"0,0";"0,0";"0,0";"18,6";"36,0";"0,0";"10,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/06/1996;1;"38,6";"146,2";18;8;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,2";"38,6";"13,0";"5,6";"4,0";"0,0";"0,0";"0,0";"0,0";"18,6";"36,0";"0,0";"10,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/05/1996;1;"0,0";"0,0";1;;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/05/1996;1;"0,0";"0,0";1;;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/04/1996;1;"23,2";"43,4";4;3;1;1;0;"1787,3";1;"0,0";"0,0";"0,0";"23,2";"0,0";"0,0";"0,0";"0,0";"0,0";"16,2";"0,0";"4,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
